track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Mayo For Sam (IRE),D King,3,M Flannery,6th,2 3/4 l,4,10-0p,63,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Question Of Class (IRE),R P Cleary,0,J S Bolger,5th,3/4 l,3,9-12,65,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Forlio,C T Keane,0,P W Flynn,4th,1 3/4 l,5,9-13,62,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Designer Cailin (IRE),W Joyce,5,P Martin,3rd,1 1/2 l,6,8-12,47,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Tartaraghan (IRE),R P Whelan,0,J C McConnell,2nd,2 1/2 l,3,9-5,58,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Positive Energy (IRE),W J Lee,0,W McCreery,1st,N/A,3,9-11,64,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Step To Somewhere,C D Hayes,0,D K Weld,NR,N/A,3,9-11b1,64,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Kilbarry Jack (IRE),Adam Caffrey,3,A McGuinness,15th,1 l,3,8-11,50,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Chimeric (IRE),D W O'Connor,0,J F Levins,14th,Head,7,9-9p,58,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Dabana (IRE),G F Carroll,0,J C McConnell,13th,2 l,5,10-2t,65,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Mr Mills (IRE),R C Colgan,0,C Timmons,12th,3 1/4 l,6,9-6,55,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Thefullbackline,T Manley-Pender,10,M Fahey,11th,Neck,5,9-9,58,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Gudrun Genberg (IRE),M W Hassett,5,A A Howard,10th,1/2 l,5,8-12,47,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Clifftop,Siobhan Rutledge,3,H Rogers,9th,1/2 l,8,8-13,48,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Picpoul (IRE),D McMonagle,0,M Rice,8th,1/2 l,6,10-0t,63,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Lady Montse (IRE),J A Heffernan,0,John M Harney,7th,2 l,4,8-13,48,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Mayo For Sam (IRE),D King,3,M Flannery,6th,2 3/4 l,4,10-0p,63,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Question Of Class (IRE),R P Cleary,0,J S Bolger,5th,3/4 l,3,9-12,65,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Forlio,C T Keane,0,P W Flynn,4th,1 3/4 l,5,9-13,62,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Designer Cailin (IRE),W Joyce,5,P Martin,3rd,1 1/2 l,6,8-12,47,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Tartaraghan (IRE),R P Whelan,0,J C McConnell,2nd,2 1/2 l,3,9-5,58,True,144,44
Navan Racing Results | 9th October 2024 17:27,N/A,17:27,Good To Yielding (Good In Places),1m 2f,Positive Energy (IRE),W J Lee,0,W McCreery,1st,N/A,3,9-11,64,True,144,44
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Carte D'or (IRE),G P Halpin,0,John M Harney,NR,N/A,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Ventress (IRE),C T Keane,0,J P Murtagh,NR,N/A,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Grace My Love (IRE),R P Cleary,0,J S Bolger,NR,N/A,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Petite Madame (IRE),R P Whelan,0,J P Fahey,8th,12 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,One Of A Kind (IRE),D E Sheehy,0,J P Murtagh,7th,2 3/4 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Permission Tospeak (IRE),N M Crosse,0,D Marnane,6th,1 3/4 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Annie's Angel (IRE),D McMonagle,0,J P O'Brien,5th,1 3/4 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Happiest (IRE),J Cleary,7,A P O'Brien,4th,1/2 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Restful (IRE),C D Hayes,0,D K Weld,3rd,3/4 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Joyful Princess (IRE),S Foley,0,Mrs J Harrington,2nd,2 1/4 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Mint Candy (IRE),W M Lordan,0,A P O'Brien,1st,N/A,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Carte D'or (IRE),G P Halpin,0,John M Harney,NR,N/A,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Ventress (IRE),C T Keane,0,J P Murtagh,NR,N/A,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Grace My Love (IRE),R P Cleary,0,J S Bolger,NR,N/A,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Petite Madame (IRE),R P Whelan,0,J P Fahey,8th,12 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,One Of A Kind (IRE),D E Sheehy,0,J P Murtagh,7th,2 3/4 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Permission Tospeak (IRE),N M Crosse,0,D Marnane,6th,1 3/4 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Annie's Angel (IRE),D McMonagle,0,J P O'Brien,5th,1 3/4 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Happiest (IRE),J Cleary,7,A P O'Brien,4th,1/2 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Restful (IRE),C D Hayes,0,D K Weld,3rd,3/4 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Joyful Princess (IRE),S Foley,0,Mrs J Harrington,2nd,2 1/4 l,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 13:55,N/A,13:55,Good,1m 44y,Mint Candy (IRE),W M Lordan,0,A P O'Brien,1st,N/A,2,9-2,-,True,144,45
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Tipping Along (IRE),G M Ryan,0,E J O'Grady,14th,1 3/4 l,2,8-13,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Creideamh (IRE),Siobhan Rutledge,3,Paul Gammell,13th,9 1/2 l,2,8-10,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Tinnakelly (IRE),J S Dalton,10,A Slattery,12th,3 3/4 l,2,8-8,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Shangar (IRE),C Horgan,7,A Slattery,11th,1 1/2 l,2,8-10,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Faoladh (IRE),S Coen,10,A Slattery,10th,2 l,2,9-7,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Sovereign Banter (IRE),J A Heffernan,0,E J O'Grady,9th,Neck,2,8-13,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Whats New (IRE),J M Sheridan,0,A Slattery,8th,Short Head,2,9-1,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Ranting And Raven (IRE),D E Sheehy,0,J P Murtagh,7th,1 l,2,8-12,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Kurrawa (IRE),S Foley,0,Mrs J Harrington,6th,1 1/4 l,2,8-10,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Calcifer (IRE),G F Carroll,0,G P Cromwell,5th,1/2 l,2,9-1,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Bridezilla (IRE),A J Slattery,0,A Slattery,4th,3/4 l,2,8-10,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Booklight (IRE),W J Lee,0,N Lupini,3rd,1 3/4 l,2,9-2,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Georg Zhukov (IRE),C T Keane,0,N Meade,2nd,6 1/2 l,2,8-13,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Jareth (IRE),R P Whelan,0,John O'Donoghue,1st,N/A,2,9-3,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Tipping Along (IRE),G M Ryan,0,E J O'Grady,14th,1 3/4 l,2,8-13,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Creideamh (IRE),Siobhan Rutledge,3,Paul Gammell,13th,9 1/2 l,2,8-10,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Tinnakelly (IRE),J S Dalton,10,A Slattery,12th,3 3/4 l,2,8-8,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Shangar (IRE),C Horgan,7,A Slattery,11th,1 1/2 l,2,8-10,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Faoladh (IRE),S Coen,10,A Slattery,10th,2 l,2,9-7,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Sovereign Banter (IRE),J A Heffernan,0,E J O'Grady,9th,Neck,2,8-13,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Whats New (IRE),J M Sheridan,0,A Slattery,8th,Short Head,2,9-1,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Ranting And Raven (IRE),D E Sheehy,0,J P Murtagh,7th,1 l,2,8-12,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Kurrawa (IRE),S Foley,0,Mrs J Harrington,6th,1 1/4 l,2,8-10,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Calcifer (IRE),G F Carroll,0,G P Cromwell,5th,1/2 l,2,9-1,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Bridezilla (IRE),A J Slattery,0,A Slattery,4th,3/4 l,2,8-10,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Booklight (IRE),W J Lee,0,N Lupini,3rd,1 3/4 l,2,9-2,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Georg Zhukov (IRE),C T Keane,0,N Meade,2nd,6 1/2 l,2,8-13,-,True,144,46
Thurles Racing Results | 10th October 2024 14:30,N/A,14:30,Good,1m 44y,Jareth (IRE),R P Whelan,0,John O'Donoghue,1st,N/A,2,9-3,-,True,144,46
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Asisaid (IRE),C T Keane,0,D Hogan,NR,N/A,5,9-7p,56,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Brackloon Bay (IRE),J A Heffernan,0,S K Ryder,14th,3 1/4 l,3,9-3t,55,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Relevant Range (IRE),D S O'Sullivan,7,G Scott,13th,3/4 l,5,10-0p,63,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Chou Chou (IRE),C D Hayes,0,E O'Connell,12th,Neck,3,8-13,51,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Poppadom (IRE),J S Dalton,10,A Slattery,11th,1 1/4 l,3,8-9,47,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Pegula (IRE),G M Ryan,0,T Doyle,10th,1 l,4,8-12,47,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Galician Girl (IRE),R P Whelan,0,A McGuinness,9th,Head,3,9-4,56,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Dark Treat (IRE),M W Hassett,5,T Doyle,8th,Neck,5,8-12,47,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Pink Socks (IRE),W J Lee,0,T Doyle,7th,3/4 l,5,9-12,61,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Church Mountain (IRE),C T Keane,0,D Hogan,6th,Neck,6,9-11tp,60,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Han Solo,J A Powell,3,A Leahy,5th,Head,8,9-3p,52,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Dynamite Defense (IRE),J M Sheridan,0,D Hogan,4th,1/2 l,3,9-2b,54,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Amemri,L T McAteer,0,D Marnane,3rd,3/4 l,4,9-5,54,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Warazam (IRE),D McMonagle,0,J P Fahey,2nd,5 1/2 l,3,9-1,53,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Skontonovski,Adam Caffrey,3,A McGuinness,1st,N/A,7,9-3v,52,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Asisaid (IRE),C T Keane,0,D Hogan,NR,N/A,5,9-7p,56,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Brackloon Bay (IRE),J A Heffernan,0,S K Ryder,14th,3 1/4 l,3,9-3t,55,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Relevant Range (IRE),D S O'Sullivan,7,G Scott,13th,3/4 l,5,10-0p,63,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Chou Chou (IRE),C D Hayes,0,E O'Connell,12th,Neck,3,8-13,51,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Poppadom (IRE),J S Dalton,10,A Slattery,11th,1 1/4 l,3,8-9,47,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Pegula (IRE),G M Ryan,0,T Doyle,10th,1 l,4,8-12,47,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Galician Girl (IRE),R P Whelan,0,A McGuinness,9th,Head,3,9-4,56,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Dark Treat (IRE),M W Hassett,5,T Doyle,8th,Neck,5,8-12,47,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Pink Socks (IRE),W J Lee,0,T Doyle,7th,3/4 l,5,9-12,61,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Church Mountain (IRE),C T Keane,0,D Hogan,6th,Neck,6,9-11tp,60,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Han Solo,J A Powell,3,A Leahy,5th,Head,8,9-3p,52,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Dynamite Defense (IRE),J M Sheridan,0,D Hogan,4th,1/2 l,3,9-2b,54,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Amemri,L T McAteer,0,D Marnane,3rd,3/4 l,4,9-5,54,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Warazam (IRE),D McMonagle,0,J P Fahey,2nd,5 1/2 l,3,9-1,53,True,144,47
Thurles Racing Results | 10th October 2024 15:05,N/A,15:05,Good,1m 44y,Skontonovski,Adam Caffrey,3,A McGuinness,1st,N/A,7,9-3v,52,True,144,47
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Jet Times (IRE),D J Power,10,O J Power,NR,N/A,6,9-4,53,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Daniels Dream (IRE),J A Powell,3,T Mullins,13th,7 l,3,8-7,48,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Pegasus Of Harry,N M Crosse,0,E O'Connell,12th,1 1/2 l,3,9-5,60,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Scott Lang (IRE),J Pietropaolo,10,P W Flynn,11th,7 1/2 l,7,10-2p,65,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Randall Poets Lass (IRE),S T McCullagh,3,S Fahey,10th,Head,4,9-6,55,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Silkies Sib (IRE),S Coen,10,T Doyle,9th,Neck,4,10-2h,65,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Steps In The Sand (IRE),J Cleary,7,C Collins,8th,Nose,5,9-4,53,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Hopkins (IRE),M P Sheehy,0,T Doyle,7th,3/4 l,5,9-1,50,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Evolving,R C Colgan,0,A Kinirons,6th,1/2 l,4,10-0,63,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Dumb Love (IRE),K G Kennedy,7,Gerard O'Leary,5th,Short Head,4,9-10,59,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Action Motion (IRE),L F Roche,0,D Hogan,4th,Neck,5,8-13b1,48,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Fine Print (IRE),Siobhan Rutledge,3,J C McConnell,3rd,3/4 l,3,8-7tp,48,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Tastyee (IRE),D S O'Sullivan,7,D Budds,2nd,1/2 l,6,9-2t,51,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Londonofficecallin (IRE),M W Hassett,5,G P Cromwell,1st,N/A,7,10-7t,70,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Jet Times (IRE),D J Power,10,O J Power,NR,N/A,6,9-4,53,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Daniels Dream (IRE),J A Powell,3,T Mullins,13th,7 l,3,8-7,48,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Pegasus Of Harry,N M Crosse,0,E O'Connell,12th,1 1/2 l,3,9-5,60,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Scott Lang (IRE),J Pietropaolo,10,P W Flynn,11th,7 1/2 l,7,10-2p,65,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Randall Poets Lass (IRE),S T McCullagh,3,S Fahey,10th,Head,4,9-6,55,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Silkies Sib (IRE),S Coen,10,T Doyle,9th,Neck,4,10-2h,65,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Steps In The Sand (IRE),J Cleary,7,C Collins,8th,Nose,5,9-4,53,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Hopkins (IRE),M P Sheehy,0,T Doyle,7th,3/4 l,5,9-1,50,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Evolving,R C Colgan,0,A Kinirons,6th,1/2 l,4,10-0,63,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Dumb Love (IRE),K G Kennedy,7,Gerard O'Leary,5th,Short Head,4,9-10,59,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Action Motion (IRE),L F Roche,0,D Hogan,4th,Neck,5,8-13b1,48,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Fine Print (IRE),Siobhan Rutledge,3,J C McConnell,3rd,3/4 l,3,8-7tp,48,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Tastyee (IRE),D S O'Sullivan,7,D Budds,2nd,1/2 l,6,9-2t,51,True,144,48
Thurles Racing Results | 10th October 2024 15:40,N/A,15:40,Good,1m 4f 104y,Londonofficecallin (IRE),M W Hassett,5,G P Cromwell,1st,N/A,7,10-7t,70,True,144,48
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Granite Bay,R P Whelan,0,J P Fahey,NR,N/A,3,9-10,82,True,144,49
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Lagoon Nebula,W J Lee,0,W McCreery,5th,2 l,3,9-1,73,True,144,49
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Gangster Granny (IRE),S Foley,0,Mrs J Harrington,4th,Head,3,9-4p,76,True,144,49
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Messerschmitt (IRE),C T Keane,0,N Meade,3rd,Nose,3,9-10,82,True,144,49
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Dark Oak (IRE),G F Carroll,0,J G Murphy,2nd,1 1/2 l,3,9-8p,80,True,144,49
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Autumn Winter (IRE),W M Lordan,0,A P O'Brien,1st,N/A,3,10-0,86,True,144,49
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Granite Bay,R P Whelan,0,J P Fahey,NR,N/A,3,9-10,82,True,144,49
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Lagoon Nebula,W J Lee,0,W McCreery,5th,2 l,3,9-1,73,True,144,49
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Gangster Granny (IRE),S Foley,0,Mrs J Harrington,4th,Head,3,9-4p,76,True,144,49
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Messerschmitt (IRE),C T Keane,0,N Meade,3rd,Nose,3,9-10,82,True,144,49
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Dark Oak (IRE),G F Carroll,0,J G Murphy,2nd,1 1/2 l,3,9-8p,80,True,144,49
Thurles Racing Results | 10th October 2024 16:15,N/A,16:15,Good,1m 4f 104y,Autumn Winter (IRE),W M Lordan,0,A P O'Brien,1st,N/A,3,10-0,86,True,144,49
Thurles Racing Results | 10th October 2024 16:50,N/A,16:50,Good,2m 89y,Jetara (IRE),S Foley,0,Mrs J Harrington,NR,N/A,6,9-12,-,True,144,50
Thurles Racing Results | 10th October 2024 16:50,N/A,16:50,Good,2m 89y,Silas Marner (IRE),G P Brouder,5,C O'Brien,NR,N/A,7,10-3t,-,True,144,50
Thurles Racing Results | 10th October 2024 16:50,N/A,16:50,Good,2m 89y,Vadsa Queen (IRE),G F Carroll,0,N Stokes,7th,1 1/2 l,6,9-12t,-,True,144,50
Thurles Racing Results | 10th October 2024 16:50,N/A,16:50,Good,2m 89y,I'm Flattered (IRE),L F Roche,0,P Roche,6th,1 3/4 l,4,9-12t,-,True,144,50
Thurles Racing Results | 10th October 2024 16:50,N/A,16:50,Good,2m 89y,Boola Times (IRE),J M Sheridan,0,D Budds,5th,4 3/4 l,3,9-8,-,True,144,50
Thurles Racing Results | 10th October 2024 16:50,N/A,16:50,Good,2m 89y,Backmersackme (IRE),C T Keane,0,E Mullins,4th,11 l,5,10-3,-,True,144,50
Thurles Racing Results | 10th October 2024 16:50,N/A,16:50,Good,2m 89y,Double Agent (IRE),W M Lordan,0,A P O'Brien,3rd,2 3/4 l,3,9-8tb1,-,True,144,50
Thurles Racing Results | 10th October 2024 16:50,N/A,16:50,Good,2m 89y,Sanctity Of Space (IRE),D P McDonogh,0,J P O'Brien,2nd,3 1/4 l,3,9-3p1,-,True,144,50
Thurles Racing Results | 10th October 2024 16:50,N/A,16:50,Good,2m 89y,Soul Of Spain (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-8tb,-,True,144,50
Thurles Racing Results | 10th October 2024 16:50,N/A,16:50,Good,2m 89y,Jetara (IRE),S Foley,0,Mrs J Harrington,NR,N/A,6,9-12,-,True,144,50
Thurles Racing Results | 10th October 2024 16:50,N/A,16:50,Good,2m 89y,Silas Marner (IRE),G P Brouder,5,C O'Brien,NR,N/A,7,10-3t,-,True,144,50
